row_id,country,is_urban,age,Gender,married,education_level,literacy,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,has_insurance,has_investment,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,phone_technology,phone_ownership,reg_bank_acct,active_bank_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,Poverty
281,A,TRUE,18,female,FALSE,0,FALSE,TRUE,employed,self_employed,4,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
282,I,FALSE,25,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
283,F,FALSE,49,female,FALSE,0,FALSE,TRUE,employed,irregular_seasonal,5,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,1,0,0
284,I,FALSE,48,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
285,A,FALSE,36,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,1,1
286,J,TRUE,55,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,3,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,2,1
287,A,FALSE,20,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,5,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,2,0,1,1
288,I,FALSE,25,female,TRUE,2,TRUE,FALSE,unemployed,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,1
289,C,FALSE,40,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
290,D,TRUE,23,female,FALSE,3,TRUE,FALSE,other,other,2,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,8,1
291,F,TRUE,30,female,FALSE,3,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,1
292,F,FALSE,35,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,4,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
293,G,FALSE,24,Male,FALSE,2,TRUE,FALSE,unemployed,not_working,3,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,8,1
294,A,FALSE,21,female,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,1
295,C,FALSE,53,Male,TRUE,1,FALSE,FALSE,retired_or_disabled,not_working,1,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
296,G,TRUE,42,female,FALSE,1,TRUE,TRUE,employed,self_employed,4,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,4,1
297,G,TRUE,44,Male,TRUE,2,TRUE,TRUE,employed,self_employed,3,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,1,1,4,1
298,A,FALSE,17,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,5,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,1
299,I,TRUE,35,Male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
300,G,FALSE,40,female,TRUE,3,TRUE,TRUE,employed,salaried,4,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,3,1,7,1
301,D,FALSE,17,Male,TRUE,1,TRUE,TRUE,employed,self_employed,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
302,J,FALSE,63,female,TRUE,0,FALSE,TRUE,employed,salaried,5,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
303,C,FALSE,33,Male,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
304,G,FALSE,30,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
305,A,FALSE,48,Male,TRUE,3,TRUE,TRUE,employed,self_employed,4,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,2,1
306,A,FALSE,37,female,TRUE,2,TRUE,TRUE,employed,irregular_seasonal,5,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,FALSE,3,0,3,1
307,F,TRUE,29,Male,FALSE,2,TRUE,TRUE,employed,salaried,3,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,TRUE,1,0,3,1
308,I,FALSE,49,female,TRUE,2,TRUE,TRUE,employed,self_employed,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,0,1,0,1
309,G,TRUE,62,female,FALSE,2,TRUE,FALSE,other,other,5,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,8,1
310,A,FALSE,22,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,1
311,G,FALSE,27,female,TRUE,3,TRUE,TRUE,employed,self_employed,2,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,7,1
312,F,FALSE,30,female,TRUE,3,FALSE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
313,G,TRUE,47,female,FALSE,2,TRUE,TRUE,employed,salaried,3,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,2,1,3,1
314,I,FALSE,37,female,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
315,D,TRUE,47,female,FALSE,1,TRUE,TRUE,employed,salaried,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,1,1,1,1
316,A,FALSE,17,female,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,1,0,2,1
317,A,FALSE,26,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,1,1,3,0
318,I,FALSE,22,female,TRUE,2,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,1,1,1,1
319,A,TRUE,30,female,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,FALSE,FALSE,2,0,4,1
320,J,TRUE,57,female,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,3,1,5,1
321,F,FALSE,35,female,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,FALSE,1,0,1,1
322,I,FALSE,28,female,TRUE,3,TRUE,TRUE,employed,self_employed,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,1
323,J,TRUE,50,female,FALSE,1,FALSE,TRUE,employed,self_employed,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
324,A,FALSE,46,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
325,C,TRUE,24,female,TRUE,3,TRUE,TRUE,employed,salaried,4,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,8,1
326,G,TRUE,57,female,FALSE,3,TRUE,TRUE,employed,self_employed,2,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,1,TRUE,FALSE,2,0,3,1
327,G,FALSE,23,female,TRUE,1,TRUE,TRUE,employed,self_employed,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,1,3,1
328,A,FALSE,49,female,TRUE,2,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,FALSE,FALSE,0,0,0,1
329,J,TRUE,23,female,FALSE,2,TRUE,TRUE,employed,irregular_seasonal,2,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,3,1,10,1
330,G,FALSE,45,female,FALSE,2,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,2,1
331,G,TRUE,51,female,TRUE,3,TRUE,TRUE,employed,salaried,3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,9,1
332,D,FALSE,32,female,TRUE,2,TRUE,TRUE,employed,self_employed,3,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,1,0,5,1
333,D,FALSE,18,female,FALSE,0,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,1
334,F,FALSE,64,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
335,F,FALSE,31,female,FALSE,3,TRUE,TRUE,employed,salaried,5,3,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,1
336,F,FALSE,60,female,TRUE,0,FALSE,TRUE,employed,self_employed,5,3,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
337,A,TRUE,58,female,TRUE,3,TRUE,TRUE,employed,self_employed,5,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,TRUE,TRUE,3,0,3,1
338,D,FALSE,73,female,TRUE,1,TRUE,TRUE,employed,self_employed,2,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,1,0,4,1
339,D,TRUE,23,female,FALSE,2,TRUE,TRUE,employed,salaried,1,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,TRUE,FALSE,2,0,6,1
340,A,FALSE,40,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
341,J,TRUE,21,female,FALSE,1,TRUE,TRUE,employed,irregular_seasonal,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
342,G,TRUE,35,female,FALSE,2,TRUE,TRUE,employed,self_employed,5,3,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,3,0,6,1
343,G,FALSE,24,female,TRUE,2,TRUE,TRUE,employed,salaried,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,FALSE,2,0,4,1
344,D,FALSE,49,female,FALSE,1,TRUE,FALSE,other,other,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,1,0,1,1
345,F,FALSE,25,female,FALSE,1,FALSE,FALSE,unemployed,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,0
346,G,FALSE,19,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,1
347,G,FALSE,34,female,TRUE,0,FALSE,FALSE,unemployed,not_working,3,3,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
348,A,FALSE,41,female,TRUE,3,TRUE,FALSE,other,other,5,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,2,1
349,G,TRUE,23,female,FALSE,2,TRUE,TRUE,employed,self_employed,2,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,10,1
350,F,FALSE,32,female,TRUE,2,TRUE,TRUE,employed,self_employed,5,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,1,2,1
351,C,TRUE,44,female,TRUE,2,TRUE,TRUE,employed,salaried,2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,6,1
352,A,FALSE,26,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,1
353,F,FALSE,38,female,TRUE,3,TRUE,TRUE,employed,salaried,5,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,1,4,1
354,I,TRUE,45,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
355,A,TRUE,29,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,1,0,1,0
356,D,FALSE,29,female,FALSE,1,FALSE,FALSE,housewife_or_student,not_working,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
357,I,FALSE,70,female,TRUE,0,FALSE,TRUE,employed,self_employed,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
358,A,FALSE,36,female,TRUE,3,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,1
359,D,TRUE,44,female,TRUE,2,TRUE,TRUE,employed,self_employed,3,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,TRUE,FALSE,1,0,5,1
360,J,FALSE,43,female,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,3,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
361,F,TRUE,25,female,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,2,2,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,5,1
362,I,FALSE,20,female,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
363,I,TRUE,60,female,TRUE,1,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,0,1,0,1
364,I,TRUE,30,female,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,TRUE,3,0,3,1
365,C,FALSE,27,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,FALSE,0,0,0,1
366,G,FALSE,87,female,TRUE,0,FALSE,FALSE,unemployed,not_working,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,1,0,2,0
367,D,TRUE,34,female,TRUE,1,TRUE,TRUE,employed,self_employed,3,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,2,1,5,1
368,G,FALSE,15,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,1,0,1,1
369,A,FALSE,24,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,1,1
370,A,TRUE,31,female,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,3,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,1,0,1,1
371,F,FALSE,42,female,FALSE,0,FALSE,TRUE,employed,self_employed,5,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
372,A,FALSE,22,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,4,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,1
373,A,FALSE,23,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,2,0,2,0
374,A,FALSE,31,female,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,1,0,3,1
375,D,FALSE,37,female,TRUE,1,TRUE,FALSE,unemployed,not_working,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,1
376,J,FALSE,61,female,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,5,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,2,0,0
377,G,TRUE,30,female,TRUE,3,TRUE,TRUE,employed,self_employed,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,10,1
378,J,TRUE,42,female,FALSE,3,TRUE,TRUE,employed,salaried,5,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,6,1
379,I,FALSE,75,female,FALSE,0,FALSE,FALSE,unemployed,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
380,F,TRUE,55,female,TRUE,1,TRUE,FALSE,retired_or_disabled,not_working,4,2,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,4,1
381,J,FALSE,59,female,TRUE,1,TRUE,TRUE,employed,self_employed,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,1,0,3,1
382,C,FALSE,55,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
383,G,FALSE,41,female,FALSE,2,TRUE,TRUE,employed,self_employed,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,FALSE,FALSE,1,0,3,1
384,G,TRUE,48,female,TRUE,1,TRUE,TRUE,employed,self_employed,5,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,2,5,1
385,I,FALSE,40,female,TRUE,0,FALSE,FALSE,unemployed,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
386,I,TRUE,40,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
387,J,FALSE,23,female,FALSE,2,TRUE,TRUE,employed,self_employed,2,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,2,0,6,1
388,G,FALSE,38,female,TRUE,1,TRUE,FALSE,other,other,2,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,FALSE,2,1,4,1
389,C,FALSE,50,female,TRUE,0,TRUE,TRUE,employed,salaried,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
390,J,FALSE,67,female,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,4,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
391,C,TRUE,34,female,TRUE,2,TRUE,TRUE,employed,irregular_seasonal,2,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,4,0,8,1
392,I,FALSE,29,female,FALSE,2,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,1,1,1,1
393,A,FALSE,20,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,1,0,2,1
394,F,TRUE,38,female,TRUE,3,TRUE,TRUE,employed,salaried,5,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,3,1
395,I,TRUE,27,female,TRUE,2,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,4,1
396,F,TRUE,28,female,TRUE,3,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,1,1,1
397,G,TRUE,39,female,FALSE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,3,1,9,1
398,G,FALSE,24,female,FALSE,2,TRUE,TRUE,employed,salaried,5,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,3,1,5,1
399,G,TRUE,50,female,FALSE,2,TRUE,TRUE,employed,salaried,5,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,3,2,10,1
400,F,FALSE,25,female,FALSE,,FALSE,FALSE,housewife_or_student,not_working,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,0
401,F,TRUE,30,female,FALSE,3,TRUE,TRUE,employed,self_employed,4,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
402,G,FALSE,19,female,FALSE,2,TRUE,TRUE,employed,self_employed,2,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,1,0,2,1
403,G,TRUE,25,female,TRUE,3,TRUE,FALSE,unemployed,not_working,2,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,4,1
404,A,FALSE,40,female,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,3,1
405,J,FALSE,30,female,TRUE,2,TRUE,TRUE,employed,salaried,4,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
406,A,FALSE,26,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,3,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,FALSE,FALSE,2,0,3,0
407,D,FALSE,19,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,1
408,D,FALSE,30,female,TRUE,2,TRUE,TRUE,employed,salaried,3,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,5,1
409,F,TRUE,19,female,FALSE,2,TRUE,TRUE,employed,self_employed,2,3,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,4,1
410,A,FALSE,80,female,TRUE,1,FALSE,FALSE,retired_or_disabled,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
411,G,TRUE,48,female,TRUE,2,TRUE,TRUE,employed,self_employed,5,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,3,1,9,1
412,F,TRUE,30,female,FALSE,3,FALSE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
413,F,TRUE,24,female,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,3,2,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,1,1,4,1
414,A,FALSE,36,female,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
415,F,TRUE,58,female,TRUE,3,TRUE,TRUE,employed,salaried,5,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,6,1
416,F,TRUE,34,female,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,1,1,7,1
417,C,TRUE,30,female,FALSE,,FALSE,FALSE,housewife_or_student,not_working,4,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,2,0
418,A,TRUE,66,female,TRUE,0,FALSE,FALSE,other,other,3,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,FALSE,FALSE,1,0,1,0
419,A,FALSE,28,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,1
420,D,FALSE,35,female,FALSE,0,FALSE,FALSE,unemployed,not_working,2,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,1,0
421,D,FALSE,42,female,FALSE,1,TRUE,FALSE,housewife_or_student,not_working,5,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,1
